Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
11/20,2/20,11150,557500,59.94075536727905,2139.762788414955,126.5270821005106,147.57000092044473,1.0
11/20,3/20,11200,560000,60.143556356430054,2146.664557695389,126.30601079761982,157.28790410235524,0.99
11/20,4/20,11250,562500,60.217342376708984,2133.645052552223,125.04227320104837,158.216282941401,0.99
11/20,5/20,11300,565000,61.37554669380188,2148.0601476430893,125.23326512426138,155.9862769395113,0.98
11/20,6/20,11350,567500,59.941401958465576,2130.4754053354263,124.65331151336432,162.23603370040655,1.0
11/20,7/20,11400,570000,60.21718907356262,2124.5058262348175,124.8159222304821,154.21941036358476,0.98
11/20,8/20,11450,572500,59.27737879753113,2108.033606529236,126.17327132076025,158.72013660892844,0.98
11/20,9/20,11500,575000,62.28551936149597,2087.6566311120987,127.97095604985952,164.72246403992176,1.0
11/20,10/20,11550,577500,60.43075180053711,2092.3801555633545,124.56251530349255,159.40451575629413,1.0
11/20,11/20,11600,580000,59.75331258773804,2099.559338569641,123.63168773055077,144.71610180661082,1.0
11/20,12/20,11650,582500,59.633036613464355,2096.7812707424164,124.72672499716282,153.56978097185493,1.0
11/20,13/20,11700,585000,59.96482062339783,2084.9919617176056,123.14658451080322,148.41494642570615,1.0
11/20,14/20,11750,587500,59.62742495536804,2102.105598449707,123.47668147832155,157.00432877615094,0.99
11/20,15/20,11800,590000,59.53378701210022,2083.159909963608,123.73527360707521,154.2272316776216,1.0
11/20,16/20,11850,592500,59.9171667098999,2086.367343902588,124.1879063397646,156.32486439868808,0.99
11/20,17/20,11900,595000,60.790905714035034,2070.4138991832733,122.85346925258636,163.4591162316501,1.0
11/20,18/20,11950,597500,61.23194479942322,2072.767508983612,122.70582123845816,140.99312883242965,0.99
11/20,19/20,12000,600000,60.36834716796875,2078.531856894493,122.03582998365164,150.16737315058708,1.0
12/20,0/20,12050,602500,60.36432147026062,2102.372160434723,123.68152526766062,152.0682475939393,0.98
12/20,1/20,12100,605000,59.91849374771118,2090.0408920049667,122.30619627982378,150.34910391643643,1.0
12/20,2/20,12150,607500,61.22278189659119,2104.727868914604,124.47113251686096,146.13260544091463,1.0
12/20,3/20,12200,610000,61.15688395500183,2101.582797408104,123.90795298665762,143.03535291925073,1.0
12/20,4/20,12250,612500,60.46440243721008,2086.995060443878,124.0697292983532,141.64633637294173,1.0
12/20,5/20,12300,615000,59.558314085006714,2106.1068657636642,124.4762449413538,147.84529201313853,0.98
12/20,6/20,12350,617500,60.89485955238342,2131.341998934746,124.85256654769182,148.1254418976605,1.0
12/20,7/20,12400,620000,59.40495944023132,2121.7469007968903,123.45362932235003,162.05671912804246,0.98
12/20,8/20,12450,622500,59.67430377006531,2157.74019241333,121.44147945195436,163.7425294443965,0.98
